@relation 'mario-weka.filters.unsupervised.attribute.Remove-R2-3,5-6-weka.filters.unsupervised.attribute.Remove-R2_clustered'

@attribute Instance_number numeric
@attribute enemigoDelante {0,1}
@attribute monedaEncima {0,1}
@attribute bloqueEncima {0,1}
@attribute obstaculoDelante {0,1}
@attribute left {Si,No}
@attribute right {Si,No}
@attribute down {Si,No}
@attribute jump {Si,No}
@attribute speed {Si,No}
@attribute up {Si,No}
@attribute Puntuacion+Distancia numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4}

@data
2092,0,0,0,0,No,Si,No,Si,No,No,17,cluster0
2093,0,0,0,0,No,No,No,Si,No,No,18,cluster0
2094,0,0,0,0,No,Si,No,Si,No,No,20,cluster0
2095,0,0,0,0,No,Si,No,Si,No,No,22,cluster0
2096,0,0,0,0,No,Si,No,No,No,No,23,cluster0
2097,0,0,0,0,No,Si,No,No,No,No,23,cluster0
2098,0,0,0,0,No,Si,No,No,No,No,22,cluster0
2099,0,0,0,0,No,Si,No,No,No,No,21,cluster0
2100,0,0,0,0,No,Si,No,No,No,No,19,cluster0
2101,0,0,0,0,No,Si,No,No,No,No,24,cluster0
2102,0,0,0,0,No,Si,No,No,No,No,28,cluster0
2103,0,0,0,0,No,Si,No,No,No,No,31,cluster0
2104,0,0,0,1,No,Si,No,No,No,No,33,cluster3
2105,0,0,0,1,No,Si,No,Si,No,No,35,cluster3
2106,0,0,0,1,No,Si,No,Si,No,No,36,cluster3
2107,0,0,0,0,No,Si,No,Si,No,No,36,cluster0
2108,0,0,0,0,No,Si,No,Si,No,No,36,cluster0
2109,0,0,0,0,No,Si,No,Si,No,No,35,cluster0
2110,0,0,0,0,No,Si,No,Si,No,No,33,cluster0
2111,0,0,0,0,No,Si,No,Si,No,No,31,cluster0
2112,0,0,0,0,No,Si,No,Si,No,No,29,cluster0
2113,0,0,0,0,No,Si,No,Si,No,No,27,cluster0
2114,0,0,0,0,No,Si,No,No,No,No,32,cluster0
2115,0,0,0,0,No,Si,No,Si,No,No,32,cluster0
2116,0,0,0,0,No,Si,No,Si,No,No,33,cluster0
2117,0,0,0,0,No,Si,No,Si,No,No,32,cluster0
2118,0,0,0,0,No,Si,No,Si,No,No,31,cluster0
2119,0,0,0,0,No,Si,No,Si,No,No,29,cluster0
2120,0,0,0,0,No,Si,No,Si,No,No,27,cluster0
2121,0,0,0,0,No,Si,No,Si,No,No,25,cluster0
2122,0,0,0,0,No,No,No,Si,No,No,22,cluster0
2123,0,0,0,0,No,No,No,Si,No,No,19,cluster0
2124,0,0,0,0,No,Si,No,No,No,No,24,cluster0
2125,0,0,0,0,No,Si,No,No,No,No,28,cluster0
2126,0,0,0,0,No,Si,No,No,No,No,30,cluster0
2127,0,0,0,0,No,Si,No,No,No,No,31,cluster0
2128,0,0,0,0,No,Si,No,No,No,No,32,cluster0
2129,0,0,0,0,No,Si,No,No,No,No,33,cluster0
2130,0,0,0,0,No,Si,No,Si,No,No,32,cluster0
2131,0,0,0,0,No,Si,No,Si,No,No,31,cluster0
2132,0,0,0,0,No,Si,No,Si,No,No,29,cluster0
2133,0,0,0,0,No,Si,No,Si,No,No,29,cluster0
2134,0,0,0,0,No,Si,No,No,No,No,28,cluster0
2135,0,0,0,0,No,Si,No,No,No,No,35,cluster0
2136,0,0,0,0,No,Si,No,No,No,No,37,cluster0
2137,0,0,0,0,No,Si,No,No,No,No,39,cluster0
2138,0,0,0,0,No,Si,No,No,No,No,41,cluster0
2139,0,0,0,0,No,Si,No,No,No,No,42,cluster0
2140,0,0,0,0,No,Si,No,No,No,No,43,cluster0
2141,0,0,0,0,No,Si,No,Si,No,No,45,cluster0
2142,0,0,0,0,No,Si,No,Si,No,No,46,cluster0
2143,0,0,0,0,No,Si,No,Si,No,No,47,cluster0
2144,0,0,0,0,No,Si,No,Si,No,No,47,cluster0
2145,0,0,0,0,No,Si,No,Si,No,No,48,cluster0
2146,0,0,0,0,No,Si,No,Si,No,No,49,cluster0
2147,0,0,0,0,No,Si,No,Si,No,No,48,cluster0
2148,0,0,0,0,No,Si,No,Si,No,No,47,cluster0
2149,0,0,0,0,No,Si,No,Si,No,No,46,cluster0
2150,0,0,0,0,No,Si,No,Si,No,No,44,cluster0
2151,0,0,0,0,No,Si,No,Si,No,No,41,cluster0
2152,0,0,0,0,No,Si,No,Si,No,No,39,cluster0
2153,0,0,0,0,No,Si,No,Si,No,No,37,cluster0
2154,0,0,0,0,No,Si,No,No,No,No,36,cluster0
2155,0,0,0,0,No,Si,No,No,No,No,38,cluster0
2156,0,0,0,0,No,Si,No,No,No,No,38,cluster0
2157,0,0,0,0,No,Si,No,No,No,No,39,cluster0
2158,0,0,0,0,No,Si,No,No,No,No,37,cluster0
2159,0,0,0,0,No,Si,No,No,No,No,37,cluster0
2160,0,0,0,0,No,Si,No,No,No,No,35,cluster0
2161,0,0,0,0,No,Si,No,No,No,No,33,cluster0
2162,0,0,0,0,No,Si,No,No,No,No,31,cluster0
2163,0,0,0,0,No,Si,No,No,No,No,27,cluster0
2164,0,0,0,1,No,Si,No,No,No,No,0,cluster3
2165,0,0,0,1,No,Si,No,No,No,No,1,cluster3
2166,0,0,0,1,No,Si,No,No,No,No,5,cluster3
2167,0,0,0,1,No,Si,No,No,No,No,7,cluster3
2168,0,0,0,1,No,Si,No,Si,No,No,10,cluster3
2169,0,0,0,1,No,Si,No,Si,No,No,13,cluster3
2170,0,0,0,1,No,Si,No,Si,No,No,16,cluster3
2171,1,0,0,0,No,Si,No,Si,No,No,20,cluster1
2172,0,0,0,0,No,Si,No,Si,No,No,23,cluster0
2173,0,0,0,0,No,Si,No,Si,No,No,26,cluster0
2174,0,0,0,0,No,Si,No,Si,No,No,27,cluster0
2175,0,0,0,0,No,Si,No,Si,No,No,28,cluster0
2176,0,0,0,0,No,Si,No,Si,No,No,28,cluster0
2177,0,0,0,0,No,Si,No,Si,No,No,28,cluster0
2178,0,0,0,0,No,Si,No,Si,No,No,28,cluster0
2179,0,0,0,0,No,Si,No,Si,No,No,28,cluster0
2180,0,0,0,0,No,Si,No,Si,No,No,28,cluster0
2181,0,0,0,0,No,Si,No,Si,No,No,35,cluster0
2182,0,0,0,0,No,Si,No,Si,No,No,37,cluster0
2183,0,0,0,0,No,Si,No,Si,No,No,39,cluster0
2184,0,0,0,0,No,Si,No,Si,No,No,41,cluster0
2185,0,0,0,0,No,Si,No,Si,No,No,42,cluster0
2186,0,0,0,0,No,Si,No,Si,No,No,44,cluster0
2187,0,0,0,0,No,Si,No,Si,No,No,45,cluster0
2188,0,0,0,0,No,Si,No,Si,No,No,46,cluster0
2189,0,0,0,0,No,Si,No,Si,No,No,47,cluster0
2190,0,0,0,0,No,Si,No,Si,No,No,58,cluster0
2191,0,0,0,0,No,Si,No,Si,No,No,58,cluster0
2192,0,0,0,0,No,Si,No,Si,No,No,59,cluster0
2193,0,0,0,0,No,Si,No,Si,No,No,58,cluster0
2194,0,0,0,0,No,Si,No,Si,No,No,56,cluster0
2195,0,0,0,0,No,Si,No,Si,No,No,72,cluster0
2196,0,0,0,0,No,Si,No,Si,No,No,71,cluster0
2197,0,0,0,0,No,Si,No,Si,No,No,70,cluster0
2198,0,0,0,0,No,Si,No,Si,No,No,68,cluster0
2199,1,0,0,0,No,Si,No,Si,No,No,82,cluster1
2200,0,0,0,0,No,Si,No,Si,No,No,69,cluster0
2201,0,0,0,0,No,Si,No,Si,No,No,60,cluster0
2202,0,0,0,0,No,Si,No,Si,No,No,41,cluster0
2203,0,0,0,0,No,No,No,Si,No,No,39,cluster0
2204,0,0,0,0,No,No,No,Si,No,No,15,cluster0
2205,0,0,0,0,No,No,No,Si,No,No,14,cluster0
2206,0,0,1,0,No,No,No,Si,No,No,12,cluster2
2207,0,0,1,0,No,No,No,Si,No,No,4,cluster2
2208,0,0,1,0,No,No,No,Si,No,No,3,cluster2
2209,0,0,1,0,No,No,No,Si,No,No,3,cluster2
2210,0,0,1,0,No,No,No,Si,No,No,0,cluster2
2211,0,0,1,0,No,No,No,Si,No,No,1,cluster2
2212,0,0,1,0,No,No,No,Si,No,No,6,cluster2
2213,0,0,1,0,No,No,No,Si,No,No,24,cluster2
2214,0,0,1,0,No,Si,No,No,No,No,33,cluster2
2215,0,0,1,0,No,Si,No,No,No,No,33,cluster2
2216,0,0,1,0,No,Si,No,No,No,No,33,cluster2
2217,0,0,1,0,No,Si,No,No,No,No,33,cluster2
2218,0,0,1,0,No,Si,No,Si,No,No,31,cluster2
2219,0,0,1,0,No,No,No,Si,No,No,13,cluster2
2220,0,0,1,0,No,No,No,Si,No,No,12,cluster2
2221,0,0,1,0,No,No,No,Si,No,No,10,cluster2
2222,0,0,0,0,Si,No,No,No,No,No,-1,cluster0
2223,0,0,0,0,Si,No,No,No,No,No,-1,cluster0
2224,0,0,0,0,Si,No,No,No,No,No,0,cluster0
2225,0,0,0,0,Si,No,No,No,No,No,0,cluster0
2226,0,0,0,0,Si,No,No,No,No,No,-2,cluster0
2227,0,0,0,0,Si,No,No,Si,No,No,-4,cluster0
2228,0,0,0,0,Si,No,No,Si,No,No,-6,cluster0
2229,0,0,0,0,Si,No,No,Si,No,No,-8,cluster0
2230,0,0,0,0,Si,No,No,Si,No,No,-11,cluster0
2231,0,0,0,0,Si,No,No,Si,No,No,50,cluster0
2232,0,0,0,0,Si,No,No,Si,No,No,63,cluster0
2233,0,0,0,0,Si,No,No,Si,No,No,59,cluster0
2234,0,0,0,0,Si,No,No,Si,No,No,55,cluster0
2235,0,0,0,0,Si,No,No,Si,No,No,53,cluster0
2236,0,0,0,0,Si,No,No,Si,No,No,51,cluster0
2237,0,0,0,0,Si,No,No,Si,No,No,66,cluster0
2238,0,0,0,0,Si,No,No,Si,No,No,66,cluster0
2239,0,0,0,0,Si,No,No,Si,No,No,66,cluster0
2240,0,0,0,0,Si,No,No,Si,No,No,68,cluster0
2241,0,0,0,0,Si,No,No,Si,No,No,6,cluster0
2242,0,0,0,0,Si,No,No,No,No,No,9,cluster0
2243,0,0,0,0,Si,No,No,No,No,No,14,cluster0
2244,0,0,0,0,No,Si,No,No,No,No,37,cluster0
2245,0,0,0,0,No,Si,No,Si,No,No,40,cluster0
2246,0,0,0,0,No,Si,No,Si,No,No,25,cluster0
2247,0,0,0,0,No,Si,No,Si,No,No,24,cluster0
2248,0,0,0,0,No,No,No,Si,No,No,24,cluster0
2249,0,0,0,0,No,No,No,Si,No,No,22,cluster0
2250,0,0,0,0,No,Si,No,Si,No,No,6,cluster0
2251,0,0,0,0,No,No,No,Si,No,No,4,cluster0
2252,0,0,0,0,No,No,No,Si,No,No,0,cluster0
2253,0,0,0,0,No,No,No,Si,No,No,-2,cluster0
2254,0,0,0,0,No,No,No,Si,No,No,-7,cluster0
2255,0,0,0,0,No,No,No,Si,No,No,-9,cluster0
2256,0,0,0,0,No,No,No,Si,No,No,-10,cluster0
2257,0,0,0,0,Si,No,No,No,No,No,2,cluster0
2258,0,0,0,0,Si,No,No,No,No,No,3,cluster0
2259,0,0,0,0,Si,No,No,No,No,No,3,cluster0
2260,0,0,0,0,Si,No,No,Si,No,No,3,cluster0
2261,0,0,0,0,No,No,No,Si,No,No,4,cluster0
2262,0,0,0,0,No,No,No,Si,No,No,16,cluster0
2263,0,0,0,0,No,No,No,Si,No,No,3,cluster0
2264,0,0,0,0,No,No,No,Si,No,No,5,cluster0
2265,0,0,0,0,No,No,No,Si,No,No,8,cluster0
2266,0,0,0,0,No,No,No,Si,No,No,10,cluster0
2267,0,0,0,0,No,No,No,Si,No,No,5,cluster0
2268,0,0,0,0,No,No,No,Si,No,No,5,cluster0
2269,0,0,0,0,No,Si,No,No,No,No,5,cluster0
2270,0,0,0,0,No,Si,No,Si,No,No,4,cluster0
2271,0,0,0,0,No,Si,No,Si,No,No,3,cluster0
2272,0,0,0,1,No,No,No,Si,No,No,1,cluster3
2273,0,0,0,1,No,No,No,Si,No,No,0,cluster3
2274,0,0,0,1,No,No,No,Si,No,No,0,cluster3
2275,0,0,0,0,No,Si,No,No,No,No,0,cluster0
2276,0,0,0,0,No,Si,No,No,No,No,0,cluster0
2277,0,0,0,0,No,Si,No,No,No,No,0,cluster0
2278,0,0,0,0,No,Si,No,No,No,No,0,cluster0
2279,0,0,0,0,No,Si,No,Si,No,No,0,cluster0
2280,0,0,0,1,No,Si,No,Si,No,No,0,cluster3
2281,0,0,0,1,No,Si,No,Si,No,No,0,cluster3
2282,0,0,0,1,No,Si,No,Si,No,No,0,cluster3
2283,0,0,0,1,No,Si,No,Si,No,No,0,cluster3
2284,0,0,0,1,No,Si,No,No,No,No,0,cluster3
2285,0,0,0,1,No,Si,No,No,No,No,0,cluster3
2286,0,0,0,1,No,Si,No,No,No,No,0,cluster3
2287,0,0,0,1,No,Si,No,No,No,No,0,cluster3
2288,0,0,0,1,No,Si,No,No,No,No,1,cluster3
2289,0,0,0,1,No,Si,No,Si,No,No,3,cluster3
2290,0,0,0,1,No,Si,No,Si,No,No,5,cluster3
2291,0,0,0,0,No,Si,No,Si,No,No,7,cluster0
2292,0,0,0,0,No,Si,No,Si,No,No,10,cluster0
2293,0,0,0,1,No,Si,No,Si,No,No,13,cluster3
2294,0,0,0,1,No,Si,No,Si,No,No,16,cluster3
2295,0,0,0,1,No,Si,No,Si,No,No,20,cluster3
2296,0,0,0,0,No,Si,No,Si,No,No,24,cluster0
2297,0,0,0,0,No,Si,No,Si,No,No,27,cluster0
2298,0,0,0,0,No,Si,No,Si,No,No,29,cluster0
2299,0,0,0,0,No,Si,No,Si,No,No,30,cluster0
2300,0,0,0,0,No,Si,No,Si,No,No,46,cluster0
2301,0,0,0,0,No,Si,No,Si,No,No,46,cluster0
2302,0,0,0,0,No,Si,No,Si,No,No,45,cluster0
2303,0,0,0,0,No,Si,No,Si,No,No,44,cluster0
2304,0,0,0,0,No,Si,No,Si,No,No,43,cluster0
2305,0,0,0,0,No,Si,No,No,No,No,41,cluster0
2306,0,0,0,0,No,No,No,Si,No,No,51,cluster0
2307,0,0,0,0,No,No,No,Si,No,No,37,cluster0
2308,0,0,0,0,No,No,No,Si,No,No,39,cluster0
2309,0,0,0,0,No,Si,No,No,No,No,42,cluster0
2310,0,0,0,0,No,Si,No,No,No,No,44,cluster0
2311,0,0,0,0,No,Si,No,No,No,No,45,cluster0
2312,0,0,0,0,No,Si,No,No,No,No,44,cluster0
2313,0,0,0,0,No,Si,No,No,No,No,43,cluster0
2314,0,0,0,0,No,Si,No,No,No,No,43,cluster0
2315,1,0,0,0,No,Si,No,No,No,No,30,cluster1
2316,0,0,0,0,No,Si,No,Si,No,No,28,cluster0
2317,0,0,0,0,No,Si,No,Si,No,No,25,cluster0
2318,0,0,0,0,No,No,No,Si,No,No,23,cluster0
2319,0,0,0,0,No,No,No,Si,No,No,16,cluster0
2320,0,0,0,0,No,No,No,Si,No,No,14,cluster0
2321,0,0,0,0,No,No,No,Si,No,No,12,cluster0
2322,0,0,0,1,No,Si,No,No,No,No,7,cluster3
2323,0,0,0,1,No,Si,No,No,No,No,10,cluster3
2324,0,0,0,1,No,Si,No,No,No,No,12,cluster3
2325,0,0,0,1,No,Si,No,No,No,No,15,cluster3
2326,0,0,0,1,No,Si,No,Si,No,No,17,cluster3
2327,0,0,0,1,No,Si,No,Si,No,No,18,cluster3
2328,0,0,0,0,No,Si,No,Si,No,No,20,cluster0
2329,0,0,0,0,No,Si,No,Si,No,No,20,cluster0
2330,0,0,0,0,No,Si,No,Si,No,No,19,cluster0
2331,0,0,0,0,No,Si,No,Si,No,No,18,cluster0
2332,0,0,0,0,No,Si,No,Si,No,No,17,cluster0
2333,0,0,0,0,No,No,No,Si,No,No,15,cluster0
2334,0,0,0,0,No,No,No,Si,No,No,14,cluster0
2335,0,0,0,1,No,Si,No,Si,No,No,14,cluster3
2336,0,0,0,1,No,Si,No,Si,No,No,14,cluster3
2337,0,0,0,0,No,Si,No,Si,No,No,13,cluster0
2338,0,0,0,0,No,No,No,Si,No,No,11,cluster0
2339,0,0,0,0,Si,No,No,No,No,No,-7,cluster0
2340,0,0,0,0,Si,No,No,No,No,No,-7,cluster0
2341,0,0,0,0,Si,No,No,No,No,No,-6,cluster0
2342,0,0,0,0,No,Si,No,No,No,No,24,cluster0
2343,0,0,0,0,No,Si,No,No,No,No,28,cluster0
2344,0,0,0,0,No,Si,No,No,No,No,30,cluster0
2345,0,0,0,0,No,Si,No,No,No,No,33,cluster0
2346,0,0,0,0,No,Si,No,No,No,No,36,cluster0
2347,0,0,0,0,No,Si,No,No,No,No,37,cluster0
2348,0,0,0,0,No,Si,No,Si,No,No,40,cluster0
2349,0,0,0,0,No,Si,No,Si,No,No,42,cluster0
2350,0,0,0,0,No,Si,No,Si,No,No,42,cluster0
2351,0,0,0,0,No,Si,No,Si,No,No,44,cluster0
2352,0,0,0,0,No,Si,No,Si,No,No,45,cluster0
2353,0,0,0,0,No,Si,No,Si,No,No,46,cluster0
2354,0,0,0,0,No,Si,No,Si,No,No,47,cluster0
2355,0,0,0,0,No,Si,No,Si,No,No,48,cluster0
2356,0,0,0,0,No,Si,No,Si,No,No,48,cluster0
2357,0,0,0,0,No,Si,No,Si,No,No,49,cluster0
2358,0,0,0,0,No,Si,No,Si,No,No,48,cluster0
2359,0,0,0,0,No,Si,No,Si,No,No,47,cluster0
2360,0,0,0,0,No,Si,No,Si,No,No,46,cluster0
2361,0,0,0,0,No,Si,No,Si,No,No,44,cluster0
2362,0,0,0,0,No,Si,No,Si,No,No,41,cluster0
2363,0,0,0,0,No,Si,No,Si,No,No,38,cluster0
2364,0,0,0,0,No,Si,No,Si,No,No,35,cluster0
2365,0,0,0,0,No,Si,No,Si,No,No,32,cluster0
2366,0,0,0,0,No,No,No,Si,No,No,29,cluster0
2367,0,0,0,0,No,Si,No,No,No,No,44,cluster0
2368,0,0,0,0,No,Si,No,Si,No,No,47,cluster0
2369,0,0,0,0,No,Si,No,Si,No,No,48,cluster0
2370,0,0,0,0,No,Si,No,Si,No,No,50,cluster0
2371,0,0,0,0,No,Si,No,Si,No,No,52,cluster0
2372,0,0,0,0,No,Si,No,Si,No,No,54,cluster0
2373,1,0,0,0,No,Si,No,Si,No,No,54,cluster1
2374,1,0,0,0,No,Si,No,Si,No,No,45,cluster1
2375,0,0,0,0,No,Si,No,Si,No,No,46,cluster0
2376,0,0,0,0,No,Si,No,Si,No,No,46,cluster0
2377,0,0,0,0,No,Si,No,Si,No,No,45,cluster0
2378,0,0,0,0,No,Si,No,Si,No,No,43,cluster0
2379,0,0,0,0,No,Si,No,Si,No,No,42,cluster0
2380,0,0,0,0,No,Si,No,Si,No,No,40,cluster0
2381,0,0,0,0,No,Si,No,Si,No,No,37,cluster0
2382,0,0,0,0,No,Si,No,Si,No,No,34,cluster0
2383,0,0,0,0,No,Si,No,Si,No,No,31,cluster0
2384,0,0,0,0,No,No,No,Si,No,No,28,cluster0
2385,0,0,0,0,No,No,No,Si,No,No,24,cluster0
2386,0,0,0,0,No,No,No,Si,No,No,22,cluster0
2387,0,0,0,0,No,No,No,Si,No,No,20,cluster0
2388,0,0,0,0,No,No,No,Si,No,No,19,cluster0
2389,0,0,0,0,No,Si,No,No,No,No,25,cluster0
2390,0,0,0,0,No,Si,No,Si,No,No,26,cluster0
2391,0,0,0,0,No,Si,No,Si,No,No,26,cluster0
2392,0,0,0,0,No,Si,No,Si,No,No,24,cluster0
2393,0,0,0,0,No,Si,No,Si,No,No,23,cluster0
2394,0,0,0,0,No,Si,No,Si,No,No,21,cluster0
2395,0,0,0,0,No,No,No,Si,No,No,19,cluster0
2396,0,0,0,0,No,Si,No,No,No,No,30,cluster0
2397,0,0,0,0,No,Si,No,No,No,No,34,cluster0
2398,0,0,0,0,No,Si,No,No,No,No,36,cluster0
2399,0,0,0,0,No,Si,No,No,No,No,38,cluster0
2400,0,0,0,0,No,Si,No,No,No,No,39,cluster0
2401,0,0,0,0,No,Si,No,No,No,No,41,cluster0
2402,0,0,0,0,No,Si,No,No,No,No,43,cluster0
2403,0,0,0,0,No,Si,No,No,No,No,44,cluster0
2404,0,0,0,0,No,Si,No,No,No,No,45,cluster0
2405,0,0,0,0,No,Si,No,No,No,No,46,cluster0
2406,0,0,0,0,No,Si,No,No,No,No,48,cluster0
2407,0,0,0,0,No,Si,No,No,No,No,47,cluster0
2408,0,0,0,0,No,Si,No,No,No,No,47,cluster0
2409,0,0,0,0,No,Si,No,Si,No,No,46,cluster0
2410,0,0,0,0,No,Si,No,Si,No,No,45,cluster0
2411,0,0,0,0,No,Si,No,Si,No,No,43,cluster0
2412,0,0,0,0,No,Si,No,Si,No,No,40,cluster0
2413,0,0,0,0,No,Si,No,Si,No,No,37,cluster0
2414,0,0,0,0,No,Si,No,Si,No,No,45,cluster0
2415,0,0,0,0,No,Si,No,Si,No,No,42,cluster0
2416,0,0,0,0,No,No,No,Si,No,No,38,cluster0
2417,0,0,0,0,No,No,No,Si,No,No,35,cluster0
2418,0,0,0,0,No,No,No,Si,No,No,33,cluster0
2419,0,0,0,0,No,No,No,Si,No,No,31,cluster0
2420,0,0,0,0,No,No,No,Si,No,No,31,cluster0
2421,0,0,0,0,No,Si,No,No,No,No,32,cluster0
2422,0,0,0,0,No,Si,No,No,No,No,34,cluster0
2423,0,0,0,0,No,Si,No,No,No,No,37,cluster0
2424,0,0,0,0,No,Si,No,No,No,No,35,cluster0
2425,0,0,0,0,No,Si,No,No,No,No,32,cluster0
2426,0,0,0,0,No,Si,No,No,No,No,30,cluster0
2427,0,0,0,0,No,Si,No,No,No,No,29,cluster0
2428,0,0,0,0,No,Si,No,No,No,No,26,cluster0
2429,0,0,0,0,No,Si,No,No,No,No,24,cluster0
2430,0,0,0,0,No,Si,No,No,No,No,21,cluster0
2431,0,0,0,1,No,Si,No,No,No,No,18,cluster3
2432,0,0,0,1,No,Si,No,Si,No,No,15,cluster3
2433,0,0,0,1,No,Si,No,Si,No,No,10,cluster3
2434,0,0,0,1,No,Si,No,Si,No,No,10,cluster3
2435,0,0,0,0,No,Si,No,Si,No,No,11,cluster0
2436,0,0,0,0,No,Si,No,Si,No,No,10,cluster0
2437,0,0,0,0,No,No,No,Si,No,No,9,cluster0
2438,0,0,0,0,No,Si,No,Si,No,No,23,cluster0
2439,0,0,0,0,No,Si,No,Si,No,No,26,cluster0
2440,0,0,0,0,No,Si,No,Si,No,No,27,cluster0
2441,0,0,0,0,No,Si,No,Si,No,No,28,cluster0
2442,0,0,0,0,No,Si,No,Si,No,No,28,cluster0
2443,0,0,0,0,No,Si,No,Si,No,No,37,cluster0
2444,0,0,0,0,No,Si,No,Si,No,No,36,cluster0
2445,0,0,0,0,No,Si,No,Si,No,No,35,cluster0
2446,0,0,0,0,No,Si,No,Si,No,No,32,cluster0
2447,0,0,0,0,No,No,No,Si,No,No,30,cluster0
2448,0,0,0,0,No,No,No,Si,No,No,28,cluster0
2449,0,0,0,0,No,Si,No,No,No,No,29,cluster0
2450,0,0,0,0,No,Si,No,No,No,No,32,cluster0
2451,0,0,0,0,No,Si,No,No,No,No,34,cluster0
2452,0,0,0,0,No,Si,No,No,No,No,37,cluster0
2453,0,0,0,0,No,Si,No,No,No,No,38,cluster0
2454,0,0,0,0,No,Si,No,No,No,No,40,cluster0
2455,0,0,0,0,No,Si,No,No,No,No,42,cluster0
2456,0,0,0,0,No,Si,No,No,No,No,44,cluster0
2457,0,0,0,0,No,Si,No,No,No,No,44,cluster0
2458,0,0,0,0,No,Si,No,No,No,No,45,cluster0
2459,0,0,0,0,No,Si,No,No,No,No,62,cluster0
2460,0,0,0,0,No,Si,No,No,No,No,64,cluster0
2461,0,0,0,0,No,Si,No,No,No,No,65,cluster0
2462,0,0,0,0,No,Si,No,No,No,No,65,cluster0
2463,0,0,0,0,No,Si,No,No,No,No,66,cluster0
2464,0,0,0,0,No,Si,No,No,No,No,66,cluster0
2465,0,0,0,0,No,Si,No,No,No,No,66,cluster0
2466,0,0,0,0,No,Si,No,No,No,No,97,cluster0
2467,0,0,0,0,No,Si,No,Si,No,No,97,cluster0
2468,0,0,0,0,No,Si,No,Si,No,No,95,cluster0
2469,0,0,0,0,No,Si,No,Si,No,No,77,cluster0
2470,0,0,0,0,No,Si,No,Si,No,No,73,cluster0
2471,0,0,0,0,No,Si,No,No,No,No,103,cluster0
2472,0,0,0,0,No,Si,No,No,No,No,100,cluster0
2473,0,0,1,0,No,Si,No,No,No,No,97,cluster2
2474,0,0,1,0,No,No,No,Si,No,No,55,cluster2
2475,0,0,1,0,No,No,No,Si,No,No,52,cluster2
2476,0,0,1,0,No,No,No,Si,No,No,50,cluster2
2477,0,0,1,0,No,No,No,Si,No,No,11,cluster2
2478,0,0,1,0,No,No,No,Si,No,No,10,cluster2
2479,0,0,1,0,No,No,No,Si,No,No,9,cluster2
2480,0,0,1,0,No,No,No,Si,No,No,4,cluster2
2481,0,0,1,0,No,No,No,Si,No,No,3,cluster2
2482,0,0,1,0,No,No,No,Si,No,No,2,cluster2
2483,0,0,1,0,No,Si,No,No,No,No,27,cluster2
2484,0,0,1,0,No,Si,No,Si,No,No,29,cluster2
2485,0,0,1,0,No,Si,No,Si,No,No,29,cluster2
2486,0,0,1,0,No,Si,No,Si,No,No,30,cluster2
2487,0,0,1,0,No,Si,No,Si,No,No,30,cluster2
2488,0,0,0,0,No,Si,No,Si,No,No,29,cluster0
2489,0,0,0,0,No,Si,No,Si,No,No,27,cluster0
2490,0,0,0,0,No,Si,No,Si,No,No,26,cluster0
2491,0,0,0,0,No,Si,No,Si,No,No,33,cluster0
2492,0,0,0,0,No,No,No,Si,No,No,31,cluster0
2493,0,0,0,0,No,No,No,Si,No,No,5,cluster0
2494,0,0,0,0,No,No,No,Si,No,No,4,cluster0
2495,0,0,0,0,No,No,No,Si,No,No,3,cluster0
2496,0,0,0,0,No,No,No,Si,No,No,0,cluster0
2497,0,0,0,0,No,No,No,Si,No,No,0,cluster0
2498,0,0,0,0,No,No,No,Si,No,No,0,cluster0
2499,0,0,0,0,No,No,No,Si,No,No,5,cluster0
2500,0,0,0,0,No,No,No,Si,No,No,7,cluster0
2501,0,0,0,0,No,No,No,Si,No,No,10,cluster0
2502,0,0,0,0,No,Si,No,No,No,No,24,cluster0
2503,0,0,0,0,No,Si,No,No,No,No,28,cluster0
2504,0,0,0,0,No,Si,No,No,No,No,31,cluster0
2505,0,0,0,0,No,Si,No,No,No,No,33,cluster0
2506,0,0,0,0,No,Si,No,No,No,No,35,cluster0
2507,0,0,0,0,No,Si,No,No,No,No,38,cluster0
2508,0,0,0,0,No,Si,No,No,No,No,39,cluster0
2509,0,0,0,0,No,Si,No,No,No,No,41,cluster0
2510,0,0,0,0,No,Si,No,No,No,No,42,cluster0
2511,0,0,0,0,No,Si,No,No,No,No,42,cluster0
2512,0,0,0,0,No,Si,No,No,No,No,41,cluster0
2513,0,0,0,0,No,Si,No,No,No,No,40,cluster0
2514,0,0,0,0,No,Si,No,No,No,No,39,cluster0
2515,0,0,0,0,No,Si,No,No,No,No,37,cluster0
2516,0,0,0,0,No,Si,No,No,No,No,35,cluster0
2517,0,0,0,0,No,Si,No,No,No,No,32,cluster0
2518,0,0,0,0,No,Si,No,No,No,No,30,cluster0
2519,0,0,0,0,No,Si,No,No,No,No,24,cluster0
2520,0,0,0,0,No,Si,No,No,No,No,27,cluster0
2521,0,0,0,0,No,Si,No,No,No,No,30,cluster0
2522,0,0,0,0,No,Si,No,No,No,No,34,cluster0
2523,0,0,0,0,No,Si,No,Si,No,No,36,cluster0
2524,0,0,0,0,No,Si,No,Si,No,No,37,cluster0
2525,0,0,0,0,No,Si,No,Si,No,No,38,cluster0
2526,0,0,0,0,No,Si,No,Si,No,No,39,cluster0
